sex,age,body_type,load_kg,suit_force_n,lumbar_peak_mean,lumbar_peak_std,lumbar_mean_mean,lumbar_mean_std,lumbar_ext_peak_mean,lumbar_ext_peak_std,lumbar_ext_mean_mean,lumbar_ext_mean_std,lumbar_ext_loaded_peak_mean,lumbar_ext_loaded_peak_std,lumbar_ext_loaded_mean_mean,lumbar_ext_loaded_mean_std,lumbar_bio_ext_peak_mean,lumbar_bio_ext_peak_std,lumbar_bio_ext_mean_mean,lumbar_bio_ext_mean_std,hip_r_peak_mean,hip_r_peak_std,hip_r_mean_mean,hip_r_mean_std,hip_l_peak_mean,hip_l_peak_std,hip_l_mean_mean,hip_l_mean_std,knee_r_peak_mean,knee_r_peak_std,knee_r_mean_mean,knee_r_mean_std,shoulder_r_peak_mean,shoulder_r_peak_std,shoulder_r_mean_mean,shoulder_r_mean_std,shoulder_l_peak_mean,shoulder_l_peak_std,shoulder_l_mean_mean,shoulder_l_mean_std,elbow_r_peak_mean,elbow_r_peak_std,elbow_r_mean_mean,elbow_r_mean_std,elbow_l_peak_mean,elbow_l_peak_std,elbow_l_mean_mean,elbow_l_mean_std
female,senior,heavy,30,50,176.14484989800002,27.51773515376834,77.05891225977771,7.607623641141768,52.454693944999995,31.04454250540405,27.227409568082823,17.122157930931607,181.96719395099998,32.73724886063097,63.41983302856933,12.27243256371656,176.21719395099998,32.73724886063097,58.78781953690483,11.95982870589288,2291.206836225,1559.2473907149504,494.58282610247204,102.15689489569543,2497.480168816,1430.563855537371,831.7548641015725,44.96266176289534,1962.62006025,1553.5655126690144,269.12445359287517,34.365587203970556,13.966897838,7.948212270031924,3.3000014140086917,1.0390249720938636,14.619660561,5.3839537891639795,3.8663012118476088,1.3420579687720813,4.4706392,3.464287107475126,1.0751553571340227,0.30063699760210133,4.724492905,1.2282396929701764,1.0538232804590286,0.15105660669014268
female,senior,heavy,30,100,176.14484989800002,27.51773515376834,77.05891225977771,7.607623641141768,52.454693944999995,31.04454250540405,27.227409568082823,17.122157930931607,181.96719395099998,32.73724886063097,63.41983302856933,12.27243256371656,170.46719395099998,32.73724886063097,54.86834690912282,11.6659741236885,2291.206836225,1559.2473907149504,494.58282610247204,102.15689489569543,2497.480168816,1430.563855537371,831.7548641015725,44.96266176289534,1962.62006025,1553.5655126690144,269.12445359287517,34.365587203970556,13.966897838,7.948212270031924,3.3000014140086917,1.0390249720938636,14.619660561,5.3839537891639795,3.8663012118476088,1.3420579687720813,4.4706392,3.464287107475126,1.0751553571340227,0.30063699760210133,4.724492905,1.2282396929701764,1.0538232804590286,0.15105660669014268
female,senior,heavy,30,150,176.14484989800002,27.51773515376834,77.05891225977771,7.607623641141768,52.454693944999995,31.04454250540405,27.227409568082823,17.122157930931607,181.96719395099998,32.73724886063097,63.41983302856933,12.27243256371656,164.71719395099998,32.73724886063097,50.9306737897276,11.37593213257505,2291.206836225,1559.2473907149504,494.58282610247204,102.15689489569543,2497.480168816,1430.563855537371,831.7548641015725,44.96266176289534,1962.62006025,1553.5655126690144,269.12445359287517,34.365587203970556,13.966897838,7.948212270031924,3.3000014140086917,1.0390249720938636,14.619660561,5.3839537891639795,3.8663012118476088,1.3420579687720813,4.4706392,3.464287107475126,1.0751553571340227,0.30063699760210133,4.724492905,1.2282396929701764,1.0538232804590286,0.15105660669014268
female,senior,heavy,30,200,176.14484989800002,27.51773515376834,77.05891225977771,7.607623641141768,52.454693944999995,31.04454250540405,27.227409568082823,17.122157930931607,181.96719395099998,32.73724886063097,63.41983302856933,12.27243256371656,158.96719395099998,32.73724886063097,47.449751891629475,10.81302587045025,2291.206836225,1559.2473907149504,494.58282610247204,102.15689489569543,2497.480168816,1430.563855537371,831.7548641015725,44.96266176289534,1962.62006025,1553.5655126690144,269.12445359287517,34.365587203970556,13.966897838,7.948212270031924,3.3000014140086917,1.0390249720938636,14.619660561,5.3839537891639795,3.8663012118476088,1.3420579687720813,4.4706392,3.464287107475126,1.0751553571340227,0.30063699760210133,4.724492905,1.2282396929701764,1.0538232804590286,0.15105660669014268
female,senior,slim,10,0,155.127261022,22.942535157859265,70.73133789192751,6.062209003184147,46.318588948,27.522224254616354,24.148826988076294,15.311830766253614,89.310280821,28.419678501104233,40.83965704659523,16.874306286104634,89.310280821,28.419678501104233,40.83965704659523,16.874306286104634,2288.445087392,1557.6964924668034,492.0651757733216,101.3176336222669,2185.1266423320003,1110.5830611648182,822.6922509175577,40.277495082911045,1962.4216103940003,1552.1826694712274,268.0897414344712,34.18810858369242,10.860381927999999,6.185579047976339,2.54697693761847,0.8005330466523544,11.369108061999999,4.209816195030574,2.9833580395935706,1.03336673821612,3.467212075,2.6909700904028937,0.8307140604349984,0.23381594236383185,3.687139802,0.9674562437502809,0.8183922152602987,0.11782998512214274
female,senior,slim,10,50,155.127261022,22.942535157859265,70.73133789192751,6.062209003184147,46.318588948,27.522224254616354,24.148826988076294,15.311830766253614,89.310280821,28.419678501104233,40.83965704659523,16.874306286104634,83.560280821,28.419678501104233,40.5711407399025,16.58515576944108,2288.445087392,1557.6964924668034,492.0651757733216,101.3176336222669,2185.1266423320003,1110.5830611648182,822.6922509175577,40.277495082911045,1962.4216103940003,1552.1826694712274,268.0897414344712,34.18810858369242,10.860381927999999,6.185579047976339,2.54697693761847,0.8005330466523544,11.369108061999999,4.209816195030574,2.9833580395935706,1.03336673821612,3.467212075,2.6909700904028937,0.8307140604349984,0.23381594236383185,3.687139802,0.9674562437502809,0.8183922152602987,0.11782998512214274
female,senior,slim,10,100,155.127261022,22.942535157859265,70.73133789192751,6.062209003184147,46.318588948,27.522224254616354,24.148826988076294,15.311830766253614,89.310280821,28.419678501104233,40.83965704659523,16.874306286104634,77.810280821,28.419678501104233,38.825080842104185,16.909403950179293,2288.445087392,1557.6964924668034,492.0651757733216,101.3176336222669,2185.1266423320003,1110.5830611648182,822.6922509175577,40.277495082911045,1962.4216103940003,1552.1826694712274,268.0897414344712,34.18810858369242,10.860381927999999,6.185579047976339,2.54697693761847,0.8005330466523544,11.369108061999999,4.209816195030574,2.9833580395935706,1.03336673821612,3.467212075,2.6909700904028937,0.8307140604349984,0.23381594236383185,3.687139802,0.9674562437502809,0.8183922152602987,0.11782998512214274
female,senior,slim,10,150,155.127261022,22.942535157859265,70.73133789192751,6.062209003184147,46.318588948,27.522224254616354,24.148826988076294,15.311830766253614,89.310280821,28.419678501104233,40.83965704659523,16.874306286104634,72.060280821,28.419678501104233,36.28229861553558,18.1871080362225,2288.445087392,1557.6964924668034,492.0651757733216,101.3176336222669,2185.1266423320003,1110.5830611648182,822.6922509175577,40.277495082911045,1962.4216103940003,1552.1826694712274,268.0897414344712,34.18810858369242,10.860381927999999,6.185579047976339,2.54697693761847,0.8005330466523544,11.369108061999999,4.209816195030574,2.9833580395935706,1.03336673821612,3.467212075,2.6909700904028937,0.8307140604349984,0.23381594236383185,3.687139802,0.9674562437502809,0.8183922152602987,0.11782998512214274
female,senior,slim,10,200,155.127261022,22.942535157859265,70.73133789192751,6.062209003184147,46.318588948,27.522224254616354,24.148826988076294,15.311830766253614,89.310280821,28.419678501104233,40.83965704659523,16.874306286104634,66.310280821,28.419678501104233,33.90570992600469,18.047438903949583,2288.445087392,1557.6964924668034,492.0651757733216,101.3176336222669,2185.1266423320003,1110.5830611648182,822.6922509175577,40.277495082911045,1962.4216103940003,1552.1826694712274,268.0897414344712,34.18810858369242,10.860381927999999,6.185579047976339,2.54697693761847,0.8005330466523544,11.369108061999999,4.209816195030574,2.9833580395935706,1.03336673821612,3.467212075,2.6909700904028937,0.8307140604349984,0.23381594236383185,3.687139802,0.9674562437502809,0.8183922152602987,0.11782998512214274
female,senior,slim,20,0,155.127261022,22.942535157859265,70.73133789192751,6.062209003184147,46.318588948,27.522224254616354,24.148826988076294,15.311830766253614,132.768580821,28.419678501104244,40.005065093343624,8.208361953716329,132.768580821,28.419678501104244,40.005065093343624,8.208361953716329,2288.445087392,1557.6964924668034,492.0651757733216,101.3176336222669,2185.1266423320003,1110.5830611648182,822.6922509175577,40.277495082911045,1962.4216103940003,1552.1826694712274,268.0897414344712,34.18810858369242,10.860381927999999,6.185579047976339,2.54697693761847,0.8005330466523544,11.369108061999999,4.209816195030574,2.9833580395935706,1.03336673821612,3.467212075,2.6909700904028937,0.8307140604349984,0.23381594236383185,3.687139802,0.9674562437502809,0.8183922152602987,0.11782998512214274
female,senior,slim,20,50,155.127261022,22.942535157859265,70.73133789192751,6.062209003184147,46.318588948,27.522224254616354,24.148826988076294,15.311830766253614,132.768580821,28.419678501104244,40.005065093343624,8.208361953716329,127.018580821,28.41967850110424,39.60891563099227,9.723463620835682,2288.445087392,1557.6964924668034,492.0651757733216,101.3176336222669,2185.1266423320003,1110.5830611648182,822.6922509175577,40.277495082911045,1962.4216103940003,1552.1826694712274,268.0897414344712,34.18810858369242,10.860381927999999,6.185579047976339,2.54697693761847,0.8005330466523544,11.369108061999999,4.209816195030574,2.9833580395935706,1.03336673821612,3.467212075,2.6909700904028937,0.8307140604349984,0.23381594236383185,3.687139802,0.9674562437502809,0.8183922152602987,0.11782998512214274
female,senior,slim,20,100,155.127261022,22.942535157859265,70.73133789192751,6.062209003184147,46.318588948,27.522224254616354,24.148826988076294,15.311830766253614,132.768580821,28.419678501104244,40.005065093343624,8.208361953716329,121.268580821,28.419678501104244,38.94043082349541,10.869066134139292,2288.445087392,1557.6964924668034,492.0651757733216,101.3176336222669,2185.1266423320003,1110.5830611648182,822.6922509175577,40.277495082911045,1962.4216103940003,1552.1826694712274,268.0897414344712,34.18810858369242,10.860381927999999,6.185579047976339,2.54697693761847,0.8005330466523544,11.369108061999999,4.209816195030574,2.9833580395935706,1.03336673821612,3.467212075,2.6909700904028937,0.8307140604349984,0.23381594236383185,3.687139802,0.9674562437502809,0.8183922152602987,0.11782998512214274
female,senior,slim,20,150,155.127261022,22.942535157859265,70.73133789192751,6.062209003184147,46.318588948,27.522224254616354,24.148826988076294,15.311830766253614,132.768580821,28.419678501104244,40.005065093343624,8.208361953716329,115.518580821,28.41967850110424,39.60548708561676,10.916997905303104,2288.445087392,1557.6964924668034,492.0651757733216,101.3176336222669,2185.1266423320003,1110.5830611648182,822.6922509175577,40.277495082911045,1962.4216103940003,1552.1826694712274,268.0897414344712,34.18810858369242,10.860381927999999,6.185579047976339,2.54697693761847,0.8005330466523544,11.369108061999999,4.209816195030574,2.9833580395935706,1.03336673821612,3.467212075,2.6909700904028937,0.8307140604349984,0.23381594236383185,3.687139802,0.9674562437502809,0.8183922152602987,0.11782998512214274
female,senior,slim,20,200,155.127261022,22.942535157859265,70.73133789192751,6.062209003184147,46.318588948,27.522224254616354,24.148826988076294,15.311830766253614,132.768580821,28.419678501104244,40.005065093343624,8.208361953716329,109.768580821,28.41967850110424,40.75717719665862,12.88104086296305,2288.445087392,1557.6964924668034,492.0651757733216,101.3176336222669,2185.1266423320003,1110.5830611648182,822.6922509175577,40.277495082911045,1962.4216103940003,1552.1826694712274,268.0897414344712,34.18810858369242,10.860381927999999,6.185579047976339,2.54697693761847,0.8005330466523544,11.369108061999999,4.209816195030574,2.9833580395935706,1.03336673821612,3.467212075,2.6909700904028937,0.8307140604349984,0.23381594236383185,3.687139802,0.9674562437502809,0.8183922152602987,0.11782998512214274
female,senior,slim,30,0,155.127261022,22.942535157859265,70.73133789192751,6.062209003184147,46.318588948,27.522224254616354,24.148826988076294,15.311830766253614,176.226880821,28.419678501104233,67.19959372503766,10.144111352239316,176.226880821,28.419678501104233,67.19959372503766,10.144111352239316,2288.445087392,1557.6964924668034,492.0651757733216,101.3176336222669,2185.1266423320003,1110.5830611648182,822.6922509175577,40.277495082911045,1962.4216103940003,1552.1826694712274,268.0897414344712,34.18810858369242,10.860381927999999,6.185579047976339,2.54697693761847,0.8005330466523544,11.369108061999999,4.209816195030574,2.9833580395935706,1.03336673821612,3.467212075,2.6909700904028937,0.8307140604349984,0.23381594236383185,3.687139802,0.9674562437502809,0.8183922152602987,0.11782998512214274
female,senior,slim,30,50,155.127261022,22.942535157859265,70.73133789192751,6.062209003184147,46.318588948,27.522224254616354,24.148826988076294,15.311830766253614,176.226880821,28.419678501104233,67.19959372503766,10.144111352239316,170.476880821,28.419678501104233,61.688877535523396,10.186884502096927,2288.445087392,1557.6964924668034,492.0651757733216,101.3176336222669,2185.1266423320003,1110.5830611648182,822.6922509175577,40.277495082911045,1962.4216103940003,1552.1826694712274,268.0897414344712,34.18810858369242,10.860381927999999,6.185579047976339,2.54697693761847,0.8005330466523544,11.369108061999999,4.209816195030574,2.9833580395935706,1.03336673821612,3.467212075,2.6909700904028937,0.8307140604349984,0.23381594236383185,3.687139802,0.9674562437502809,0.8183922152602987,0.11782998512214274
female,senior,slim,30,100,155.127261022,22.942535157859265,70.73133789192751,6.062209003184147,46.318588948,27.522224254616354,24.148826988076294,15.311830766253614,176.226880821,28.419678501104233,67.19959372503766,10.144111352239316,164.726880821,28.419678501104233,56.488817071598454,10.264108607492481,2288.445087392,1557.6964924668034,492.0651757733216,101.3176336222669,2185.1266423320003,1110.5830611648182,822.6922509175577,40.277495082911045,1962.4216103940003,1552.1826694712274,268.0897414344712,34.18810858369242,10.860381927999999,6.185579047976339,2.54697693761847,0.8005330466523544,11.369108061999999,4.209816195030574,2.9833580395935706,1.03336673821612,3.467212075,2.6909700904028937,0.8307140604349984,0.23381594236383185,3.687139802,0.9674562437502809,0.8183922152602987,0.11782998512214274
female,senior,slim,30,150,155.127261022,22.942535157859265,70.73133789192751,6.062209003184147,46.318588948,27.522224254616354,24.148826988076294,15.311830766253614,176.226880821,28.419678501104233,67.19959372503766,10.144111352239316,158.976880821,28.419678501104233,51.98813419480166,10.336647688940202,2288.445087392,1557.6964924668034,492.0651757733216,101.3176336222669,2185.1266423320003,1110.5830611648182,822.6922509175577,40.277495082911045,1962.4216103940003,1552.1826694712274,268.0897414344712,34.18810858369242,10.860381927999999,6.185579047976339,2.54697693761847,0.8005330466523544,11.369108061999999,4.209816195030574,2.9833580395935706,1.03336673821612,3.467212075,2.6909700904028937,0.8307140604349984,0.23381594236383185,3.687139802,0.9674562437502809,0.8183922152602987,0.11782998512214274
female,senior,slim,30,200,155.127261022,22.942535157859265,70.73133789192751,6.062209003184147,46.318588948,27.522224254616354,24.148826988076294,15.311830766253614,176.226880821,28.419678501104233,67.19959372503766,10.144111352239316,153.226880821,28.419678501104233,47.93720389710855,9.896800710466293,2288.445087392,1557.6964924668034,492.0651757733216,101.3176336222669,2185.1266423320003,1110.5830611648182,822.6922509175577,40.277495082911045,1962.4216103940003,1552.1826694712274,268.0897414344712,34.18810858369242,10.860381927999999,6.185579047976339,2.54697693761847,0.8005330466523544,11.369108061999999,4.209816195030574,2.9833580395935706,1.03336673821612,3.467212075,2.6909700904028937,0.8307140604349984,0.23381594236383185,3.687139802,0.9674562437502809,0.8183922152602987,0.11782998512214274
female,young,avg,10,0,192.157666566,25.516031495059053,95.07412043787366,7.321918287718999,57.376710898,36.56967974845672,31.44672890617851,20.60158740401817,100.183504371,37.74461078974509,53.5555895168347,23.880374028699134,100.183504371,37.74461078974509,53.5555895168347,23.880374028699134,3267.350928929,2223.766210041371,700.7655666928578,143.97850235983748,2786.661697845,1243.6922079285546,1167.0879066852635,53.82802227133553,2803.255040339,2216.469701120846,381.9277550875467,48.661724942963275,12.517190412,7.125594633665117,2.9485235668722916,0.9277471905534297,13.102736063,4.8359987091685515,3.4542280637564944,1.1979915966160035,4.000874625,3.104278978453152,0.9610487051201158,0.2694476726030852,4.24039479,1.1065158220896856,0.9439422749229258,0.13553212078467936
female,young,avg,10,50,192.157666566,25.516031495059053,95.07412043787366,7.321918287718999,57.376710898,36.56967974845672,31.44672890617851,20.60158740401817,100.183504371,37.74461078974509,53.5555895168347,23.880374028699134,94.433504371,37.74461078974509,50.223009844924874,23.489858189512283,3267.350928929,2223.766210041371,700.7655666928578,143.97850235983748,2786.661697845,1243.6922079285546,1167.0879066852635,53.82802227133553,2803.255040339,2216.469701120846,381.9277550875467,48.661724942963275,12.517190412,7.125594633665117,2.9485235668722916,0.9277471905534297,13.102736063,4.8359987091685515,3.4542280637564944,1.1979915966160035,4.000874625,3.104278978453152,0.9610487051201158,0.2694476726030852,4.24039479,1.1065158220896856,0.9439422749229258,0.13553212078467936
female,young,avg,10,100,192.157666566,25.516031495059053,95.07412043787366,7.321918287718999,57.376710898,36.56967974845672,31.44672890617851,20.60158740401817,100.183504371,37.74461078974509,53.5555895168347,23.880374028699134,88.683504371,37.74461078974509,47.25343761544185,24.13886675972113,3267.350928929,2223.766210041371,700.7655666928578,143.97850235983748,2786.661697845,1243.6922079285546,1167.0879066852635,53.82802227133553,2803.255040339,2216.469701120846,381.9277550875467,48.661724942963275,12.517190412,7.125594633665117,2.9485235668722916,0.9277471905534297,13.102736063,4.8359987091685515,3.4542280637564944,1.1979915966160035,4.000874625,3.104278978453152,0.9610487051201158,0.2694476726030852,4.24039479,1.1065158220896856,0.9439422749229258,0.13553212078467936
female,young,avg,10,150,192.157666566,25.516031495059053,95.07412043787366,7.321918287718999,57.376710898,36.56967974845672,31.44672890617851,20.60158740401817,100.183504371,37.74461078974509,53.5555895168347,23.880374028699134,82.933504371,37.74461078974509,44.975148818422525,23.93396726813242,3267.350928929,2223.766210041371,700.7655666928578,143.97850235983748,2786.661697845,1243.6922079285546,1167.0879066852635,53.82802227133553,2803.255040339,2216.469701120846,381.9277550875467,48.661724942963275,12.517190412,7.125594633665117,2.9485235668722916,0.9277471905534297,13.102736063,4.8359987091685515,3.4542280637564944,1.1979915966160035,4.000874625,3.104278978453152,0.9610487051201158,0.2694476726030852,4.24039479,1.1065158220896856,0.9439422749229258,0.13553212078467936
female,young,avg,10,200,192.157666566,25.516031495059053,95.07412043787366,7.321918287718999,57.376710898,36.56967974845672,31.44672890617851,20.60158740401817,100.183504371,37.74461078974509,53.5555895168347,23.880374028699134,77.183504371,37.74461078974509,41.79141164659633,23.649791901283784,3267.350928929,2223.766210041371,700.7655666928578,143.97850235983748,2786.661697845,1243.6922079285546,1167.0879066852635,53.82802227133553,2803.255040339,2216.469701120846,381.9277550875467,48.661724942963275,12.517190412,7.125594633665117,2.9485235668722916,0.9277471905534297,13.102736063,4.8359987091685515,3.4542280637564944,1.1979915966160035,4.000874625,3.104278978453152,0.9610487051201158,0.2694476726030852,4.24039479,1.1065158220896856,0.9439422749229258,0.13553212078467936
female,young,avg,20,0,192.157666566,25.516031495059053,95.07412043787366,7.321918287718999,57.376710898,36.56967974845672,31.44672890617851,20.60158740401817,143.64180437099998,37.74461078974509,55.72544273401218,15.845890814300917,143.64180437099998,37.74461078974509,55.72544273401218,15.845890814300917,3267.350928929,2223.766210041371,700.7655666928578,143.97850235983748,2786.661697845,1243.6922079285546,1167.0879066852635,53.82802227133553,2803.255040339,2216.469701120846,381.9277550875467,48.661724942963275,12.517190412,7.125594633665117,2.9485235668722916,0.9277471905534297,13.102736063,4.8359987091685515,3.4542280637564944,1.1979915966160035,4.000874625,3.104278978453152,0.9610487051201158,0.2694476726030852,4.24039479,1.1065158220896856,0.9439422749229258,0.13553212078467936
female,young,avg,20,50,192.157666566,25.516031495059053,95.07412043787366,7.321918287718999,57.376710898,36.56967974845672,31.44672890617851,20.60158740401817,143.64180437099998,37.74461078974509,55.72544273401218,15.845890814300917,137.89180437099998,37.74461078974509,57.508549291607416,17.154620237654097,3267.350928929,2223.766210041371,700.7655666928578,143.97850235983748,2786.661697845,1243.6922079285546,1167.0879066852635,53.82802227133553,2803.255040339,2216.469701120846,381.9277550875467,48.661724942963275,12.517190412,7.125594633665117,2.9485235668722916,0.9277471905534297,13.102736063,4.8359987091685515,3.4542280637564944,1.1979915966160035,4.000874625,3.104278978453152,0.9610487051201158,0.2694476726030852,4.24039479,1.1065158220896856,0.9439422749229258,0.13553212078467936
female,young,avg,20,100,192.157666566,25.516031495059053,95.07412043787366,7.321918287718999,57.376710898,36.56967974845672,31.44672890617851,20.60158740401817,143.64180437099998,37.74461078974509,55.72544273401218,15.845890814300917,132.14180437099998,37.74461078974509,58.46327462692739,19.320353968159882,3267.350928929,2223.766210041371,700.7655666928578,143.97850235983748,2786.661697845,1243.6922079285546,1167.0879066852635,53.82802227133553,2803.255040339,2216.469701120846,381.9277550875467,48.661724942963275,12.517190412,7.125594633665117,2.9485235668722916,0.9277471905534297,13.102736063,4.8359987091685515,3.4542280637564944,1.1979915966160035,4.000874625,3.104278978453152,0.9610487051201158,0.2694476726030852,4.24039479,1.1065158220896856,0.9439422749229258,0.13553212078467936
female,young,avg,20,150,192.157666566,25.516031495059053,95.07412043787366,7.321918287718999,57.376710898,36.56967974845672,31.44672890617851,20.60158740401817,143.64180437099998,37.74461078974509,55.72544273401218,15.845890814300917,126.39180437099999,37.74461078974509,58.86999696058217,21.44008067620222,3267.350928929,2223.766210041371,700.7655666928578,143.97850235983748,2786.661697845,1243.6922079285546,1167.0879066852635,53.82802227133553,2803.255040339,2216.469701120846,381.9277550875467,48.661724942963275,12.517190412,7.125594633665117,2.9485235668722916,0.9277471905534297,13.102736063,4.8359987091685515,3.4542280637564944,1.1979915966160035,4.000874625,3.104278978453152,0.9610487051201158,0.2694476726030852,4.24039479,1.1065158220896856,0.9439422749229258,0.13553212078467936
female,young,avg,20,200,192.157666566,25.516031495059053,95.07412043787366,7.321918287718999,57.376710898,36.56967974845672,31.44672890617851,20.60158740401817,143.64180437099998,37.74461078974509,55.72544273401218,15.845890814300917,120.64180437099999,37.74461078974509,58.52003947260887,21.615624293433754,3267.350928929,2223.766210041371,700.7655666928578,143.97850235983748,2786.661697845,1243.6922079285546,1167.0879066852635,53.82802227133553,2803.255040339,2216.469701120846,381.9277550875467,48.661724942963275,12.517190412,7.125594633665117,2.9485235668722916,0.9277471905534297,13.102736063,4.8359987091685515,3.4542280637564944,1.1979915966160035,4.000874625,3.104278978453152,0.9610487051201158,0.2694476726030852,4.24039479,1.1065158220896856,0.9439422749229258,0.13553212078467936
female,young,avg,30,0,192.157666566,25.516031495059053,95.07412043787366,7.321918287718999,57.376710898,36.56967974845672,31.44672890617851,20.60158740401817,187.100104371,37.74461078974509,53.16772030269103,12.076720583730138,187.100104371,37.74461078974509,53.16772030269103,12.076720583730138,3267.350928929,2223.766210041371,700.7655666928578,143.97850235983748,2786.661697845,1243.6922079285546,1167.0879066852635,53.82802227133553,2803.255040339,2216.469701120846,381.9277550875467,48.661724942963275,12.517190412,7.125594633665117,2.9485235668722916,0.9277471905534297,13.102736063,4.8359987091685515,3.4542280637564944,1.1979915966160035,4.000874625,3.104278978453152,0.9610487051201158,0.2694476726030852,4.24039479,1.1065158220896856,0.9439422749229258,0.13553212078467936
female,young,avg,30,50,192.157666566,25.516031495059053,95.07412043787366,7.321918287718999,57.376710898,36.56967974845672,31.44672890617851,20.60158740401817,187.100104371,37.74461078974509,53.16772030269103,12.076720583730138,181.350104371,37.74461078974509,51.84192945555721,10.772161406478052,3267.350928929,2223.766210041371,700.7655666928578,143.97850235983748,2786.661697845,1243.6922079285546,1167.0879066852635,53.82802227133553,2803.255040339,2216.469701120846,381.9277550875467,48.661724942963275,12.517190412,7.125594633665117,2.9485235668722916,0.9277471905534297,13.102736063,4.8359987091685515,3.4542280637564944,1.1979915966160035,4.000874625,3.104278978453152,0.9610487051201158,0.2694476726030852,4.24039479,1.1065158220896856,0.9439422749229258,0.13553212078467936
female,young,avg,30,100,192.157666566,25.516031495059053,95.07412043787366,7.321918287718999,57.376710898,36.56967974845672,31.44672890617851,20.60158740401817,187.100104371,37.74461078974509,53.16772030269103,12.076720583730138,175.600104371,37.74461078974509,51.542870650120264,10.5210738716106,3267.350928929,2223.766210041371,700.7655666928578,143.97850235983748,2786.661697845,1243.6922079285546,1167.0879066852635,53.82802227133553,2803.255040339,2216.469701120846,381.9277550875467,48.661724942963275,12.517190412,7.125594633665117,2.9485235668722916,0.9277471905534297,13.102736063,4.8359987091685515,3.4542280637564944,1.1979915966160035,4.000874625,3.104278978453152,0.9610487051201158,0.2694476726030852,4.24039479,1.1065158220896856,0.9439422749229258,0.13553212078467936
female,young,avg,30,150,192.157666566,25.516031495059053,95.07412043787366,7.321918287718999,57.376710898,36.56967974845672,31.44672890617851,20.60158740401817,187.100104371,37.74461078974509,53.16772030269103,12.076720583730138,169.850104371,37.74461078974509,51.2642975257271,11.475523072435422,3267.350928929,2223.766210041371,700.7655666928578,143.97850235983748,2786.661697845,1243.6922079285546,1167.0879066852635,53.82802227133553,2803.255040339,2216.469701120846,381.9277550875467,48.661724942963275,12.517190412,7.125594633665117,2.9485235668722916,0.9277471905534297,13.102736063,4.8359987091685515,3.4542280637564944,1.1979915966160035,4.000874625,3.104278978453152,0.9610487051201158,0.2694476726030852,4.24039479,1.1065158220896856,0.9439422749229258,0.13553212078467936
female,young,avg,30,200,192.157666566,25.516031495059053,95.07412043787366,7.321918287718999,57.376710898,36.56967974845672,31.44672890617851,20.60158740401817,187.100104371,37.74461078974509,53.16772030269103,12.076720583730138,164.100104371,37.74461078974509,51.75529504494235,13.026408868121864,3267.350928929,2223.766210041371,700.7655666928578,143.97850235983748,2786.661697845,1243.6922079285546,1167.0879066852635,53.82802227133553,2803.255040339,2216.469701120846,381.9277550875467,48.661724942963275,12.517190412,7.125594633665117,2.9485235668722916,0.9277471905534297,13.102736063,4.8359987091685515,3.4542280637564944,1.1979915966160035,4.000874625,3.104278978453152,0.9610487051201158,0.2694476726030852,4.24039479,1.1065158220896856,0.9439422749229258,0.13553212078467936
female,young,heavy,10,0,201.965874708,27.658324955154043,98.00987376074477,8.008899763696189,59.530463469,38.64220542092225,32.14504905186321,21.515918327591503,102.152554071,40.13520368384505,53.57050428447593,24.341468242407537,102.152554071,40.13520368384505,53.57050428447593,24.341468242407537,3268.639745052,2224.4852041126514,701.9323217702893,144.36833164550953,2932.4266768690004,1392.1837649278173,1170.644078836726,55.36494345229562,2803.347650275,2217.11473037034,382.4100547653842,48.745000763280075,13.966897838,7.948212270031924,3.3000014140086917,1.0390249720938636,14.619660561,5.3839537891639795,3.8663012118476088,1.3420579687720813,4.4706392,3.464287107475126,1.0751553571340227,0.30063699760210133,4.724492905,1.2282396929701764,1.0538232804590286,0.15105660669014268
female,young,heavy,10,50,201.965874708,27.658324955154043,98.00987376074477,8.008899763696189,59.530463469,38.64220542092225,32.14504905186321,21.515918327591503,102.152554071,40.13520368384505,53.57050428447593,24.341468242407537,96.402554071,40.13520368384505,50.51155598499385,24.44172263567904,3268.639745052,2224.4852041126514,701.9323217702893,144.36833164550953,2932.4266768690004,1392.1837649278173,1170.644078836726,55.36494345229562,2803.347650275,2217.11473037034,382.4100547653842,48.745000763280075,13.966897838,7.948212270031924,3.3000014140086917,1.0390249720938636,14.619660561,5.3839537891639795,3.8663012118476088,1.3420579687720813,4.4706392,3.464287107475126,1.0751553571340227,0.30063699760210133,4.724492905,1.2282396929701764,1.0538232804590286,0.15105660669014268
female,young,heavy,10,100,201.965874708,27.658324955154043,98.00987376074477,8.008899763696189,59.530463469,38.64220542092225,32.14504905186321,21.515918327591503,102.152554071,40.13520368384505,53.57050428447593,24.341468242407537,90.652554071,40.13520368384505,47.86243517080875,25.482591264612775,3268.639745052,2224.4852041126514,701.9323217702893,144.36833164550953,2932.4266768690004,1392.1837649278173,1170.644078836726,55.36494345229562,2803.347650275,2217.11473037034,382.4100547653842,48.745000763280075,13.966897838,7.948212270031924,3.3000014140086917,1.0390249720938636,14.619660561,5.3839537891639795,3.8663012118476088,1.3420579687720813,4.4706392,3.464287107475126,1.0751553571340227,0.30063699760210133,4.724492905,1.2282396929701764,1.0538232804590286,0.15105660669014268
