cond_id,sex,age,body_type,load_kg,suit_force_n,suit_torque_nm,motion,lumbar_peak,lumbar_mean,lumbar_ext_peak,lumbar_ext_mean,lumbar_ext_loaded_peak,lumbar_ext_loaded_mean,lumbar_bio_ext_peak,lumbar_bio_ext_mean,hip_r_peak,hip_r_mean,hip_l_peak,hip_l_mean,knee_r_peak,knee_r_mean,shoulder_r_peak,shoulder_r_mean,shoulder_l_peak,shoulder_l_mean,elbow_r_peak,elbow_r_mean,elbow_l_peak,elbow_l_mean
1424,female,young,slim,20,100,11.5,neutral_stoop_down_R_002__A076,159.06951328,90.36184972043714,70.74505238,38.19613605575758,157.66165238000002,74.02783389909091,146.16165238000002,76.3439952012727,1621.02776693,680.251286813224,1658.87644229,1110.7957005000544,1033.0082598,377.3330124014754,8.57399988,3.0845499513114754,13.81802046,2.757230530054645,2.86203101,0.964194031420765,4.74865048,1.026615764262295
1425,female,young,slim,20,100,11.5,neutral_stoop_down_R_001__A077,180.28712007,84.83940907821138,93.30286731,48.485523237173894,180.21946731,67.98322945589744,168.71946731,70.13924452166667,2094.41173802,692.9574771086992,3755.26877664,1267.0647119878456,1658.92104616,402.49110304317077,27.10277591,3.2275304808536585,15.8214936,3.75687384796748,11.01051242,1.3549996652439023,4.32160693,0.9272204575609757
1426,female,young,slim,20,100,11.5,neutral_stoop_down_R_001__A078,162.86126803,83.27475313153333,39.54053808,23.181572972631578,126.45713808,40.509921781315796,114.95713808,44.000483301875,1629.5840361,528.4906755772666,3257.58320896,1197.4165118289332,1140.56447142,345.5488416165333,6.05600807,1.266046598333333,6.48448082,1.4143437834666668,2.91365074,0.9149561488000001,2.20448297,0.6606099805
1427,female,young,slim,20,100,11.5,neutral_stoop_down_R_001__A080,202.17498909,101.5920394715649,45.37899276,23.258896763076923,132.29559276,64.07474541333333,120.79559276,69.0783511074468,1041.31423413,454.01443099095417,3371.34925685,1118.110555144122,731.31202869,306.6881508667175,9.3215982,3.34373883759542,16.43189812,3.8534584790458015,2.22427976,0.5855246186259542,4.72102316,0.8537677948473282
1428,female,young,slim,20,100,11.5,neutral_stoop_down_R_001__A081,168.18832864,93.55994410242235,45.80941917,33.092960587142855,132.72601917,48.583388335000016,121.22601917,48.21377084976746,1675.93520729,878.8785554175774,1570.27992948,1144.9759968424844,1121.13059067,460.86588923944095,7.00458753,1.9652595583850927,5.42812264,2.093789431366459,2.02978585,0.6844547065217391,2.56974036,0.7738010755279503
1429,female,young,slim,20,100,11.5,neutral_stoop_down_R_002__A082,224.39831708,100.63709341114755,18.147023,8.546307717,105.063623,44.88610257938775,93.563623,49.13450529085714,5515.64837381,753.5620118153552,3852.17923329,1234.37530713694,5433.95529251,394.4100161737705,7.38234369,2.0977045049726777,15.31722198,3.794624542185792,2.98516402,0.5855753967759562,3.99033714,0.7087298972677594
1430,female,young,slim,20,150,17.25,neutral_stoop_down_R_002__A073,180.45389911,83.55792228952382,105.73929279,59.17638815041667,192.65589279,63.152287870124994,175.40589279,71.11406168327274,1398.10893397,571.4734128951021,1697.04393338,1149.8547061557144,899.25734995,338.068963897415,13.40798781,3.754285979387755,13.96154577,4.57663472244898,3.47305063,0.8605971876870748,3.78598551,0.9516052826530611
1431,female,young,slim,20,150,17.25,neutral_stoop_down_R_002__A079,169.00836552,94.31734750311688,0.0,0.0,82.51242468000001,37.263862398301896,65.26242468000001,29.960679648250004,5404.22034309,833.9754892042856,1603.9406537,1129.4534156059742,5435.73276038,437.86931163714286,12.69616393,1.7895421814935066,9.13644862,1.9434170740259742,2.8206602,0.8429465140259741,3.55642527,0.7598123040259739
1432,female,young,slim,20,150,17.25,neutral_stoop_down_R_002__A074,207.44545265,90.04091922313131,39.96143985,15.431866642857143,126.87803985,35.121524861643834,109.62803985,34.45687469630435,6689.83132279,853.1439212371214,1558.21224187,1139.0243929385354,5182.67710347,341.5270069622222,9.56994642,2.750470548989899,10.48586505,3.3785861663131316,2.12955644,0.61782147,4.53045619,0.7308716883333335
1433,female,young,slim,20,150,17.25,neutral_stoop_down_R_002__A075,155.59560486,95.04692436878453,90.52816852,55.13769631576924,177.44476852,67.28559993373135,160.19476852,85.952335325,5588.69800604,747.6613490606628,3875.99782739,1140.3169452108286,5395.03492654,408.9632587171271,7.48840784,2.1906407348618786,6.80598356,2.2646218190607734,2.22342968,0.8960708652486187,2.44269001,0.7908879076243094
1434,female,young,slim,20,150,17.25,neutral_stoop_down_R_002__A076,159.06951328,90.36184972043714,70.74505238,38.19613605575758,157.66165238000002,74.02783389909091,140.41165238000002,76.37948440862745,1621.02776693,680.251286813224,1658.87644229,1110.7957005000544,1033.0082598,377.3330124014754,8.57399988,3.0845499513114754,13.81802046,2.757230530054645,2.86203101,0.964194031420765,4.74865048,1.026615764262295
1435,female,young,slim,20,150,17.25,neutral_stoop_down_R_001__A077,180.28712007,84.83940907821138,93.30286731,48.485523237173894,180.21946731,67.98322945589744,162.96946731,75.0512781974699,2094.41173802,692.9574771086992,3755.26877664,1267.0647119878456,1658.92104616,402.49110304317077,27.10277591,3.2275304808536585,15.8214936,3.75687384796748,11.01051242,1.3549996652439023,4.32160693,0.9272204575609757
1436,female,young,slim,20,150,17.25,neutral_stoop_down_R_001__A078,162.86126803,83.27475313153333,39.54053808,23.181572972631578,126.45713808,40.509921781315796,109.20713808,44.785606798840575,1629.5840361,528.4906755772666,3257.58320896,1197.4165118289332,1140.56447142,345.5488416165333,6.05600807,1.266046598333333,6.48448082,1.4143437834666668,2.91365074,0.9149561488000001,2.20448297,0.6606099805
1437,female,young,slim,20,150,17.25,neutral_stoop_down_R_001__A080,202.17498909,101.5920394715649,45.37899276,23.258896763076923,132.29559276,64.07474541333333,115.04559276,67.95276854272727,1041.31423413,454.01443099095417,3371.34925685,1118.110555144122,731.31202869,306.6881508667175,9.3215982,3.34373883759542,16.43189812,3.8534584790458015,2.22427976,0.5855246186259542,4.72102316,0.8537677948473282
1438,female,young,slim,20,150,17.25,neutral_stoop_down_R_001__A081,168.18832864,93.55994410242235,45.80941917,33.092960587142855,132.72601917,48.583388335000016,115.47601917,47.15764172641026,1675.93520729,878.8785554175774,1570.27992948,1144.9759968424844,1121.13059067,460.86588923944095,7.00458753,1.9652595583850927,5.42812264,2.093789431366459,2.02978585,0.6844547065217391,2.56974036,0.7738010755279503
1439,female,young,slim,20,150,17.25,neutral_stoop_down_R_002__A082,224.39831708,100.63709341114755,18.147023,8.546307717,105.063623,44.88610257938775,87.813623,49.4860762667742,5515.64837381,753.5620118153552,3852.17923329,1234.37530713694,5433.95529251,394.4100161737705,7.38234369,2.0977045049726777,15.31722198,3.794624542185792,2.98516402,0.5855753967759562,3.99033714,0.7087298972677594
1440,female,young,slim,20,200,23.0,neutral_stoop_down_R_002__A073,180.45389911,83.55792228952382,105.73929279,59.17638815041667,192.65589279,63.152287870124994,169.65589279,70.80673710117648,1398.10893397,571.4734128951021,1697.04393338,1149.8547061557144,899.25734995,338.068963897415,13.40798781,3.754285979387755,13.96154577,4.57663472244898,3.47305063,0.8605971876870748,3.78598551,0.9516052826530611
1441,female,young,slim,20,200,23.0,neutral_stoop_down_R_002__A079,169.00836552,94.31734750311688,0.0,0.0,82.51242468000001,37.263862398301896,59.51242468000001,27.125711561944446,5404.22034309,833.9754892042856,1603.9406537,1129.4534156059742,5435.73276038,437.86931163714286,12.69616393,1.7895421814935066,9.13644862,1.9434170740259742,2.8206602,0.8429465140259741,3.55642527,0.7598123040259739
1442,female,young,slim,20,200,23.0,neutral_stoop_down_R_002__A074,207.44545265,90.04091922313131,39.96143985,15.431866642857143,126.87803985,35.121524861643834,103.87803985,37.67400519055556,6689.83132279,853.1439212371214,1558.21224187,1139.0243929385354,5182.67710347,341.5270069622222,9.56994642,2.750470548989899,10.48586505,3.3785861663131316,2.12955644,0.61782147,4.53045619,0.7308716883333335
1443,female,young,slim,20,200,23.0,neutral_stoop_down_R_002__A075,155.59560486,95.04692436878453,90.52816852,55.13769631576924,177.44476852,67.28559993373135,154.44476852,86.61772118384614,5588.69800604,747.6613490606628,3875.99782739,1140.3169452108286,5395.03492654,408.9632587171271,7.48840784,2.1906407348618786,6.80598356,2.2646218190607734,2.22342968,0.8960708652486187,2.44269001,0.7908879076243094
1444,female,young,slim,20,200,23.0,neutral_stoop_down_R_002__A076,159.06951328,90.36184972043714,70.74505238,38.19613605575758,157.66165238000002,74.02783389909091,134.66165238000002,76.93878927021277,1621.02776693,680.251286813224,1658.87644229,1110.7957005000544,1033.0082598,377.3330124014754,8.57399988,3.0845499513114754,13.81802046,2.757230530054645,2.86203101,0.964194031420765,4.74865048,1.026615764262295
1445,female,young,slim,20,200,23.0,neutral_stoop_down_R_001__A077,180.28712007,84.83940907821138,93.30286731,48.485523237173894,180.21946731,67.98322945589744,157.21946731,77.00173151973334,2094.41173802,692.9574771086992,3755.26877664,1267.0647119878456,1658.92104616,402.49110304317077,27.10277591,3.2275304808536585,15.8214936,3.75687384796748,11.01051242,1.3549996652439023,4.32160693,0.9272204575609757
1446,female,young,slim,20,200,23.0,neutral_stoop_down_R_001__A078,162.86126803,83.27475313153333,39.54053808,23.181572972631578,126.45713808,40.509921781315796,103.45713808,48.87521398071429,1629.5840361,528.4906755772666,3257.58320896,1197.4165118289332,1140.56447142,345.5488416165333,6.05600807,1.266046598333333,6.48448082,1.4143437834666668,2.91365074,0.9149561488000001,2.20448297,0.6606099805
1447,female,young,slim,20,200,23.0,neutral_stoop_down_R_001__A080,202.17498909,101.5920394715649,45.37899276,23.258896763076923,132.29559276,64.07474541333333,109.29559276,68.752498911,1041.31423413,454.01443099095417,3371.34925685,1118.110555144122,731.31202869,306.6881508667175,9.3215982,3.34373883759542,16.43189812,3.8534584790458015,2.22427976,0.5855246186259542,4.72102316,0.8537677948473282
1448,female,young,slim,20,200,23.0,neutral_stoop_down_R_001__A081,168.18832864,93.55994410242235,45.80941917,33.092960587142855,132.72601917,48.583388335000016,109.72601917,45.186283395000004,1675.93520729,878.8785554175774,1570.27992948,1144.9759968424844,1121.13059067,460.86588923944095,7.00458753,1.9652595583850927,5.42812264,2.093789431366459,2.02978585,0.6844547065217391,2.56974036,0.7738010755279503
1449,female,young,slim,20,200,23.0,neutral_stoop_down_R_002__A082,224.39831708,100.63709341114755,18.147023,8.546307717,105.063623,44.88610257938775,82.063623,48.83168526000001,5515.64837381,753.5620118153552,3852.17923329,1234.37530713694,5433.95529251,394.4100161737705,7.38234369,2.0977045049726777,15.31722198,3.794624542185792,2.98516402,0.5855753967759562,3.99033714,0.7087298972677594
1450,female,young,slim,30,0,0.0,neutral_stoop_down_R_002__A073,180.45389911,83.55792228952382,105.73929279,59.17638815041667,236.11419279,71.57161917507246,236.11419279,71.57161917507246,1398.10893397,571.4734128951021,1697.04393338,1149.8547061557144,899.25734995,338.068963897415,13.40798781,3.754285979387755,13.96154577,4.57663472244898,3.47305063,0.8605971876870748,3.78598551,0.9516052826530611
1451,female,young,slim,30,0,0.0,neutral_stoop_down_R_002__A079,169.00836552,94.31734750311688,0.0,0.0,125.97072467999999,43.36160846666667,125.97072467999999,43.36160846666667,5404.22034309,833.9754892042856,1603.9406537,1129.4534156059742,5435.73276038,437.86931163714286,12.69616393,1.7895421814935066,9.13644862,1.9434170740259742,2.8206602,0.8429465140259741,3.55642527,0.7598123040259739
1452,female,young,slim,30,0,0.0,neutral_stoop_down_R_002__A074,207.44545265,90.04091922313131,39.96143985,15.431866642857143,170.33633985,45.43809591,170.33633985,45.43809591,6689.83132279,853.1439212371214,1558.21224187,1139.0243929385354,5182.67710347,341.5270069622222,9.56994642,2.750470548989899,10.48586505,3.3785861663131316,2.12955644,0.61782147,4.53045619,0.7308716883333335
1453,female,young,slim,30,0,0.0,neutral_stoop_down_R_002__A075,155.59560486,95.04692436878453,90.52816852,55.13769631576924,220.90306851999998,57.69494002987805,220.90306851999998,57.69494002987805,5588.69800604,747.6613490606628,3875.99782739,1140.3169452108286,5395.03492654,408.9632587171271,7.48840784,2.1906407348618786,6.80598356,2.2646218190607734,2.22342968,0.8960708652486187,2.44269001,0.7908879076243094
1454,female,young,slim,30,0,0.0,neutral_stoop_down_R_002__A076,159.06951328,90.36184972043714,70.74505238,38.19613605575758,201.11995238,62.158376069130426,201.11995238,62.158376069130426,1621.02776693,680.251286813224,1658.87644229,1110.7957005000544,1033.0082598,377.3330124014754,8.57399988,3.0845499513114754,13.81802046,2.757230530054645,2.86203101,0.964194031420765,4.74865048,1.026615764262295
1455,female,young,slim,30,0,0.0,neutral_stoop_down_R_001__A077,180.28712007,84.83940907821138,93.30286731,48.485523237173894,223.67776730999998,69.36952546611353,223.67776730999998,69.36952546611353,2094.41173802,692.9574771086992,3755.26877664,1267.0647119878456,1658.92104616,402.49110304317077,27.10277591,3.2275304808536585,15.8214936,3.75687384796748,11.01051242,1.3549996652439023,4.32160693,0.9272204575609757
1456,female,young,slim,30,0,0.0,neutral_stoop_down_R_001__A078,162.86126803,83.27475313153333,39.54053808,23.181572972631578,169.91543808,50.719035702895624,169.91543808,50.719035702895624,1629.5840361,528.4906755772666,3257.58320896,1197.4165118289332,1140.56447142,345.5488416165333,6.05600807,1.266046598333333,6.48448082,1.4143437834666668,2.91365074,0.9149561488000001,2.20448297,0.6606099805
1457,female,young,slim,30,0,0.0,neutral_stoop_down_R_001__A080,202.17498909,101.5920394715649,45.37899276,23.258896763076923,175.75389275999999,39.18246511418803,175.75389275999999,39.18246511418803,1041.31423413,454.01443099095417,3371.34925685,1118.110555144122,731.31202869,306.6881508667175,9.3215982,3.34373883759542,16.43189812,3.8534584790458015,2.22427976,0.5855246186259542,4.72102316,0.8537677948473282
1458,female,young,slim,30,0,0.0,neutral_stoop_down_R_001__A081,168.18832864,93.55994410242235,45.80941917,33.092960587142855,176.18431916999998,49.05673891111111,176.18431916999998,49.05673891111111,1675.93520729,878.8785554175774,1570.27992948,1144.9759968424844,1121.13059067,460.86588923944095,7.00458753,1.9652595583850927,5.42812264,2.093789431366459,2.02978585,0.6844547065217391,2.56974036,0.7738010755279503
1459,female,young,slim,30,0,0.0,neutral_stoop_down_R_002__A082,224.39831708,100.63709341114755,18.147023,8.546307717,148.521923,41.83095208513158,148.521923,41.83095208513158,5515.64837381,753.5620118153552,3852.17923329,1234.37530713694,5433.95529251,394.4100161737705,7.38234369,2.0977045049726777,15.31722198,3.794624542185792,2.98516402,0.5855753967759562,3.99033714,0.7087298972677594
1460,female,young,slim,30,50,5.75,neutral_stoop_down_R_002__A073,180.45389911,83.55792228952382,105.73929279,59.17638815041667,236.11419279,71.57161917507246,230.36419279,68.40165040556391,1398.10893397,571.4734128951021,1697.04393338,1149.8547061557144,899.25734995,338.068963897415,13.40798781,3.754285979387755,13.96154577,4.57663472244898,3.47305063,0.8605971876870748,3.78598551,0.9516052826530611
1461,female,young,slim,30,50,5.75,neutral_stoop_down_R_002__A079,169.00836552,94.31734750311688,0.0,0.0,125.97072467999999,43.36160846666667,120.22072467999999,43.249895017672415,5404.22034309,833.9754892042856,1603.9406537,1129.4534156059742,5435.73276038,437.86931163714286,12.69616393,1.7895421814935066,9.13644862,1.9434170740259742,2.8206602,0.8429465140259741,3.55642527,0.7598123040259739
1462,female,young,slim,30,50,5.75,neutral_stoop_down_R_002__A074,207.44545265,90.04091922313131,39.96143985,15.431866642857143,170.33633985,45.43809591,164.58633985,39.925532289297294,6689.83132279,853.1439212371214,1558.21224187,1139.0243929385354,5182.67710347,341.5270069622222,9.56994642,2.750470548989899,10.48586505,3.3785861663131316,2.12955644,0.61782147,4.53045619,0.7308716883333335
1463,female,young,slim,30,50,5.75,neutral_stoop_down_R_002__A075,155.59560486,95.04692436878453,90.52816852,55.13769631576924,220.90306851999998,57.69494002987805,215.15306851999998,54.384782010636926,5588.69800604,747.6613490606628,3875.99782739,1140.3169452108286,5395.03492654,408.9632587171271,7.48840784,2.1906407348618786,6.80598356,2.2646218190607734,2.22342968,0.8960708652486187,2.44269001,0.7908879076243094
1464,female,young,slim,30,50,5.75,neutral_stoop_down_R_002__A076,159.06951328,90.36184972043714,70.74505238,38.19613605575758,201.11995238,62.158376069130426,195.36995238,60.31500060052979,1621.02776693,680.251286813224,1658.87644229,1110.7957005000544,1033.0082598,377.3330124014754,8.57399988,3.0845499513114754,13.81802046,2.757230530054645,2.86203101,0.964194031420765,4.74865048,1.026615764262295
1465,female,young,slim,30,50,5.75,neutral_stoop_down_R_001__A077,180.28712007,84.83940907821138,93.30286731,48.485523237173894,223.67776730999998,69.36952546611353,217.92776730999998,63.91913535460525,2094.41173802,692.9574771086992,3755.26877664,1267.0647119878456,1658.92104616,402.49110304317077,27.10277591,3.2275304808536585,15.8214936,3.75687384796748,11.01051242,1.3549996652439023,4.32160693,0.9272204575609757
1466,female,young,slim,30,50,5.75,neutral_stoop_down_R_001__A078,162.86126803,83.27475313153333,39.54053808,23.181572972631578,169.91543808,50.719035702895624,164.16543808,45.5964023531058,1629.5840361,528.4906755772666,3257.58320896,1197.4165118289332,1140.56447142,345.5488416165333,6.05600807,1.266046598333333,6.48448082,1.4143437834666668,2.91365074,0.9149561488000001,2.20448297,0.6606099805
1467,female,young,slim,30,50,5.75,neutral_stoop_down_R_001__A080,202.17498909,101.5920394715649,45.37899276,23.258896763076923,175.75389275999999,39.18246511418803,170.00389275999999,36.98846148075117,1041.31423413,454.01443099095417,3371.34925685,1118.110555144122,731.31202869,306.6881508667175,9.3215982,3.34373883759542,16.43189812,3.8534584790458015,2.22427976,0.5855246186259542,4.72102316,0.8537677948473282
1468,female,young,slim,30,50,5.75,neutral_stoop_down_R_001__A081,168.18832864,93.55994410242235,45.80941917,33.092960587142855,176.18431916999998,49.05673891111111,170.43431916999998,46.954208602319994,1675.93520729,878.8785554175774,1570.27992948,1144.9759968424844,1121.13059067,460.86588923944095,7.00458753,1.9652595583850927,5.42812264,2.093789431366459,2.02978585,0.6844547065217391,2.56974036,0.7738010755279503
1469,female,young,slim,30,50,5.75,neutral_stoop_down_R_002__A082,224.39831708,100.63709341114755,18.147023,8.546307717,148.521923,41.83095208513158,142.771923,38.52835261,5515.64837381,753.5620118153552,3852.17923329,1234.37530713694,5433.95529251,394.4100161737705,7.38234369,2.0977045049726777,15.31722198,3.794624542185792,2.98516402,0.5855753967759562,3.99033714,0.7087298972677594
1470,female,young,slim,30,100,11.5,neutral_stoop_down_R_002__A073,180.45389911,83.55792228952382,105.73929279,59.17638815041667,236.11419279,71.57161917507246,224.61419279,66.25788423674604,1398.10893397,571.4734128951021,1697.04393338,1149.8547061557144,899.25734995,338.068963897415,13.40798781,3.754285979387755,13.96154577,4.57663472244898,3.47305063,0.8605971876870748,3.78598551,0.9516052826530611
1471,female,young,slim,30,100,11.5,neutral_stoop_down_R_002__A079,169.00836552,94.31734750311688,0.0,0.0,125.97072467999999,43.36160846666667,114.47072467999999,41.72862555742857,5404.22034309,833.9754892042856,1603.9406537,1129.4534156059742,5435.73276038,437.86931163714286,12.69616393,1.7895421814935066,9.13644862,1.9434170740259742,2.8206602,0.8429465140259741,3.55642527,0.7598123040259739
1472,female,young,slim,30,100,11.5,neutral_stoop_down_R_002__A074,207.44545265,90.04091922313131,39.96143985,15.431866642857143,170.33633985,45.43809591,158.83633985,36.0204992484659,6689.83132279,853.1439212371214,1558.21224187,1139.0243929385354,5182.67710347,341.5270069622222,9.56994642,2.750470548989899,10.48586505,3.3785861663131316,2.12955644,0.61782147,4.53045619,0.7308716883333335
1473,female,young,slim,30,100,11.5,neutral_stoop_down_R_002__A075,155.59560486,95.04692436878453,90.52816852,55.13769631576924,220.90306851999998,57.69494002987805,209.40306851999998,53.25503722972221,5588.69800604,747.6613490606628,3875.99782739,1140.3169452108286,5395.03492654,408.9632587171271,7.48840784,2.1906407348618786,6.80598356,2.2646218190607734,2.22342968,0.8960708652486187,2.44269001,0.7908879076243094
1474,female,young,slim,30,100,11.5,neutral_stoop_down_R_002__A076,159.06951328,90.36184972043714,70.74505238,38.19613605575758,201.11995238,62.158376069130426,189.61995238,59.538841558273376,1621.02776693,680.251286813224,1658.87644229,1110.7957005000544,1033.0082598,377.3330124014754,8.57399988,3.0845499513114754,13.81802046,2.757230530054645,2.86203101,0.964194031420765,4.74865048,1.026615764262295
1475,female,young,slim,30,100,11.5,neutral_stoop_down_R_001__A077,180.28712007,84.83940907821138,93.30286731,48.485523237173894,223.67776730999998,69.36952546611353,212.17776730999998,60.082689389547504,2094.41173802,692.9574771086992,3755.26877664,1267.0647119878456,1658.92104616,402.49110304317077,27.10277591,3.2275304808536585,15.8214936,3.75687384796748,11.01051242,1.3549996652439023,4.32160693,0.9272204575609757
1476,female,young,slim,30,100,11.5,neutral_stoop_down_R_001__A078,162.86126803,83.27475313153333,39.54053808,23.181572972631578,169.91543808,50.719035702895624,158.41543808,40.283596448620685,1629.5840361,528.4906755772666,3257.58320896,1197.4165118289332,1140.56447142,345.5488416165333,6.05600807,1.266046598333333,6.48448082,1.4143437834666668,2.91365074,0.9149561488000001,2.20448297,0.6606099805
1477,female,young,slim,30,100,11.5,neutral_stoop_down_R_001__A080,202.17498909,101.5920394715649,45.37899276,23.258896763076923,175.75389275999999,39.18246511418803,164.25389275999999,44.39331415196079,1041.31423413,454.01443099095417,3371.34925685,1118.110555144122,731.31202869,306.6881508667175,9.3215982,3.34373883759542,16.43189812,3.8534584790458015,2.22427976,0.5855246186259542,4.72102316,0.8537677948473282
1478,female,young,slim,30,100,11.5,neutral_stoop_down_R_001__A081,168.18832864,93.55994410242235,45.80941917,33.092960587142855,176.18431916999998,49.05673891111111,164.68431916999998,45.888003315752215,1675.93520729,878.8785554175774,1570.27992948,1144.9759968424844,1121.13059067,460.86588923944095,7.00458753,1.9652595583850927,5.42812264,2.093789431366459,2.02978585,0.6844547065217391,2.56974036,0.7738010755279503
1479,female,young,slim,30,100,11.5,neutral_stoop_down_R_002__A082,224.39831708,100.63709341114755,18.147023,8.546307717,148.521923,41.83095208513158,137.021923,42.459330532589284,5515.64837381,753.5620118153552,3852.17923329,1234.37530713694,5433.95529251,394.4100161737705,7.38234369,2.0977045049726777,15.31722198,3.794624542185792,2.98516402,0.5855753967759562,3.99033714,0.7087298972677594
1480,female,young,slim,30,150,17.25,neutral_stoop_down_R_002__A073,180.45389911,83.55792228952382,105.73929279,59.17638815041667,236.11419279,71.57161917507246,218.86419279,63.122342315454546,1398.10893397,571.4734128951021,1697.04393338,1149.8547061557144,899.25734995,338.068963897415,13.40798781,3.754285979387755,13.96154577,4.57663472244898,3.47305063,0.8605971876870748,3.78598551,0.9516052826530611
1481,female,young,slim,30,150,17.25,neutral_stoop_down_R_002__A079,169.00836552,94.31734750311688,0.0,0.0,125.97072467999999,43.36160846666667,108.72072467999999,41.9443610367033,5404.22034309,833.9754892042856,1603.9406537,1129.4534156059742,5435.73276038,437.86931163714286,12.69616393,1.7895421814935066,9.13644862,1.9434170740259742,2.8206602,0.8429465140259741,3.55642527,0.7598123040259739
1482,female,young,slim,30,150,17.25,neutral_stoop_down_R_002__A074,207.44545265,90.04091922313131,39.96143985,15.431866642857143,170.33633985,45.43809591,153.08633985,36.65262951687074,6689.83132279,853.1439212371214,1558.21224187,1139.0243929385354,5182.67710347,341.5270069622222,9.56994642,2.750470548989899,10.48586505,3.3785861663131316,2.12955644,0.61782147,4.53045619,0.7308716883333335
1483,female,young,slim,30,150,17.25,neutral_stoop_down_R_002__A075,155.59560486,95.04692436878453,90.52816852,55.13769631576924,220.90306851999998,57.69494002987805,203.65306851999998,54.217781657007876,5588.69800604,747.6613490606628,3875.99782739,1140.3169452108286,5395.03492654,408.9632587171271,7.48840784,2.1906407348618786,6.80598356,2.2646218190607734,2.22342968,0.8960708652486187,2.44269001,0.7908879076243094
1484,female,young,slim,30,150,17.25,neutral_stoop_down_R_002__A076,159.06951328,90.36184972043714,70.74505238,38.19613605575758,201.11995238,62.158376069130426,183.86995238,58.18885817798449,1621.02776693,680.251286813224,1658.87644229,1110.7957005000544,1033.0082598,377.3330124014754,8.57399988,3.0845499513114754,13.81802046,2.757230530054645,2.86203101,0.964194031420765,4.74865048,1.026615764262295
1485,female,young,slim,30,150,17.25,neutral_stoop_down_R_001__A077,180.28712007,84.83940907821138,93.30286731,48.485523237173894,223.67776730999998,69.36952546611353,206.42776730999998,58.46810890786407,2094.41173802,692.9574771086992,3755.26877664,1267.0647119878456,1658.92104616,402.49110304317077,27.10277591,3.2275304808536585,15.8214936,3.75687384796748,11.01051242,1.3549996652439023,4.32160693,0.9272204575609757
1486,female,young,slim,30,150,17.25,neutral_stoop_down_R_001__A078,162.86126803,83.27475313153333,39.54053808,23.181572972631578,169.91543808,50.719035702895624,152.66543808,36.003330742293905,1629.5840361,528.4906755772666,3257.58320896,1197.4165118289332,1140.56447142,345.5488416165333,6.05600807,1.266046598333333,6.48448082,1.4143437834666668,2.91365074,0.9149561488000001,2.20448297,0.6606099805
1487,female,young,slim,30,150,17.25,neutral_stoop_down_R_001__A080,202.17498909,101.5920394715649,45.37899276,23.258896763076923,175.75389275999999,39.18246511418803,158.50389275999999,52.116111681637925,1041.31423413,454.01443099095417,3371.34925685,1118.110555144122,731.31202869,306.6881508667175,9.3215982,3.34373883759542,16.43189812,3.8534584790458015,2.22427976,0.5855246186259542,4.72102316,0.8537677948473282
1488,female,young,slim,30,150,17.25,neutral_stoop_down_R_001__A081,168.18832864,93.55994410242235,45.80941917,33.092960587142855,176.18431916999998,49.05673891111111,158.93431916999998,46.64748866244897,1675.93520729,878.8785554175774,1570.27992948,1144.9759968424844,1121.13059067,460.86588923944095,7.00458753,1.9652595583850927,5.42812264,2.093789431366459,2.02978585,0.6844547065217391,2.56974036,0.7738010755279503
1489,female,young,slim,30,150,17.25,neutral_stoop_down_R_002__A082,224.39831708,100.63709341114755,18.147023,8.546307717,148.521923,41.83095208513158,131.271923,41.49304794730001,5515.64837381,753.5620118153552,3852.17923329,1234.37530713694,5433.95529251,394.4100161737705,7.38234369,2.0977045049726777,15.31722198,3.794624542185792,2.98516402,0.5855753967759562,3.99033714,0.7087298972677594
1490,female,young,slim,30,200,23.0,neutral_stoop_down_R_002__A073,180.45389911,83.55792228952382,105.73929279,59.17638815041667,236.11419279,71.57161917507246,213.11419279,62.17260072839286,1398.10893397,571.4734128951021,1697.04393338,1149.8547061557144,899.25734995,338.068963897415,13.40798781,3.754285979387755,13.96154577,4.57663472244898,3.47305063,0.8605971876870748,3.78598551,0.9516052826530611
1491,female,young,slim,30,200,23.0,neutral_stoop_down_R_002__A079,169.00836552,94.31734750311688,0.0,0.0,125.97072467999999,43.36160846666667,102.97072467999999,39.978464206746985,5404.22034309,833.9754892042856,1603.9406537,1129.4534156059742,5435.73276038,437.86931163714286,12.69616393,1.7895421814935066,9.13644862,1.9434170740259742,2.8206602,0.8429465140259741,3.55642527,0.7598123040259739
1492,female,young,slim,30,200,23.0,neutral_stoop_down_R_002__A074,207.44545265,90.04091922313131,39.96143985,15.431866642857143,170.33633985,45.43809591,147.33633985,35.68211810767441,6689.83132279,853.1439212371214,1558.21224187,1139.0243929385354,5182.67710347,341.5270069622222,9.56994642,2.750470548989899,10.48586505,3.3785861663131316,2.12955644,0.61782147,4.53045619,0.7308716883333335
1493,female,young,slim,30,200,23.0,neutral_stoop_down_R_002__A075,155.59560486,95.04692436878453,90.52816852,55.13769631576924,220.90306851999998,57.69494002987805,197.90306851999998,61.73861018326732,5588.69800604,747.6613490606628,3875.99782739,1140.3169452108286,5395.03492654,408.9632587171271,7.48840784,2.1906407348618786,6.80598356,2.2646218190607734,2.22342968,0.8960708652486187,2.44269001,0.7908879076243094
